latlon,planning_area_id
52.5160473_13.500725513650048,11300725
52.5314744_13.4630161,11300616
52.50604_13.4949725,11400929
52.4808188_13.524132041404044,11501341
52.5068839_13.5035071,11400930
52.5057043_13.4776009,11400927
52.5328783_13.4840712,11300620
52.5141197_13.4994997,11300725
52.5062041_13.4951207,11400929
52.5021202_13.5091191,11401136
52.5034539_13.4818946,11400927
52.4811635_13.5283893,11501340
52.5263877_13.4774129,11300619
52.4798784_13.520809207130064,11501341
52.5254486_13.4656098,11300618
52.4788835_13.528864689290934,11501341
52.4798174_13.5144911,11501341
52.5286923_13.4690331,11300617
52.5247355_13.4823363,11300620
52.5057451_13.480392,11400927
52.4780623_13.5247118,11501341
52.5144445_13.4915423,11300724
52.5005253_13.4947365,11400929
52.5017251_13.50255004708711,11401136
52.5090054_13.5038275,11400929
52.5098203_13.5025656,11400929
52.4867675_13.5243787,11501339
52.4788428_13.5138621,11501341
52.4894521_13.5256726,11501339
52.5330292_13.468552196730716,11300616
52.5014362_13.4743157,11501238
52.52738815_13.476301218646045,11300617
52.5142794_13.4915007,11300724
52.4855691_13.5245876,11501339
52.52529545_13.471502963877338,11300619
52.4913599_13.5270267,11501339
52.52522915_13.48333845116674,11300620
52.51890555_13.49492988076214,11300723
52.51249495_13.528000611343083,11401033
52.5053042_13.4756421,11400927
52.48165295_13.519010099520212,11501341
52.52047_13.475878,11300722
52.5089216_13.4966849,11400929
52.4823822_13.5407807,11501340
52.4861099_13.527871411428572,11501340
52.4793012_13.524411510134872,11501341
52.5109926_13.5353708,11401033
52.505041_13.4900867,11400929
52.5147396_13.4810471,11300722
52.5248085_13.4830045,11300620
52.5007504_13.4936583,11400929
52.5072429_13.5037748,11400930
52.5177276_13.5065283,11300725
52.5142402_13.4966733,11300725
52.48022395_13.523764973396998,11501341
52.4818754_13.526971789372473,11501340
52.48205675_13.51548231266799,11501341
52.5072746_13.5228106,11401034
52.4938286_13.5080024,11401135
52.5106692_13.485405,11300826
52.5315274_13.5165944,11300721
52.57223615_13.512621204203151,11100206
52.5472897_13.5047185,11200411
52.5370409_13.5084351,11200515
52.5665825_13.5045081,11100307
52.56707325_13.498236676146192,11100308
52.5741984_13.499610668712252,11100307
52.5645578_13.5302208,11100203
52.5746392_13.515632841133346,11100101
52.56950845_13.537330812151652,11100102
52.5787636_13.4825134,11100101
52.572545_13.499949,11100307
52.5472565_13.5052434,11200411
52.5538715_13.5034767,11200410
52.5726802_13.5126654,11100206
52.53757935_13.476886148275872,11200512
52.53697655_13.494035948054472,11200514
52.5443977_13.4866535,11200512
52.5488453_13.4931873,11200512
52.5459863_13.5120933,11200411
52.551173250000005_13.510879318345784,11200410
52.5408928_13.48914550090624,11200513
52.5472507_13.4875461,11200512
52.5694635_13.5116237,11100205
52.5658026_13.5197833,11100204
52.5340979_13.4863492,11200514
52.5603153_13.511416,11100309
52.5698745_13.4944174,11100308
52.5703084_13.5443046,11100102
52.570586_13.5553032,11100102
52.55325365_13.503955084634413,11200410
52.564779_13.5204149,11100204
52.566618_13.5044836,11100307
52.5535709_13.51567,11200410
52.5366441_13.479299588322684,11200514
52.5650091_13.5283077,11100203
52.5698319_13.512893912585245,11100205
52.56734835_13.524218779599488,11100203
52.53749065_13.490992957495422,11200514
52.5494113_13.4953302,11200411
52.5601028_13.5129611,11100309
52.5716658_13.4932506,11100308
52.5736836_13.5065478,11100206
52.56751695_13.496003213648272,11100308
52.5698851_13.503265762848626,11100307
52.539198_13.5056794,11200515
52.5775395_13.504852945227103,11100206
52.5615783_13.5159498,11100309
52.5398381_13.4989372,11200513
52.56247645_13.527214544526617,11100204
52.5389782_13.4881149,11200513
52.5637849_13.513285836591637,11100309
52.55260575_13.49974882828678,11200410
52.5361568_13.501454184892443,11200514
52.5386472_13.4849311,11200513
52.53751125_13.47575836259066,11200512
52.57374155_13.52157545,11100101
52.5539835_13.5041082,11200410
52.5667907_13.5170899,11100204
52.5478302_13.511085472641328,11200411
52.5528434_13.5074286,11200410
52.5741533_13.5036944,11100206
52.5933545_13.329331889792872,12500926
52.5985524_13.3431242,12601134
52.58647735_13.32977172766035,12500930
52.5836899_13.32436812904757,12500930
52.60066025_13.353807013720711,12601134
52.6053176_13.3568658,12601134
52.60385285_13.344965303322372,12601031
52.59496995_13.348787637478884,12601235
52.592136_13.3572621,12601235
52.6003207_13.363369,12601133
52.60615345_13.340908071004131,12601031
52.5886635_13.276012,12200515
52.5979947_13.3058688,12500824
52.584920800000006_13.30468992966278,12500825
52.6049646_13.3200448,12500928
52.5759682_13.225045414569989,12400616
52.57734675_13.277585627,12200413
52.5830799_13.236409871157402,12400616
52.61484215_13.30238950295681,12400722
52.6326164_13.304210893476595,12400721
52.61394885_13.325552408983906,12400723
52.6124511_13.3054693,12400722
52.6100073_13.3368932,12601032
52.5694196_13.3645904,12100103
52.5692322_13.327149384996762,12200309
52.5633002_13.3762306,12100101
52.57170055_13.315859413516913,12200308
52.5713914_13.2721208,12200412
52.566239_13.3631312,12100204
52.6234752_13.2254937,12400617
52.6219799_13.293175802411874,12400722
52.5743653_13.3448866,12100206
52.5894651_13.2944334,12500824
52.56395885_13.354932928696442,12100204
52.6156989_13.3426291,12500929
52.580727_13.3358799,12500930
52.6028726_13.348898124077166,12601134
52.5697904_13.3757251,12100102
52.5863203_13.3034286,12500825
52.6359754_13.2964983,12400721
52.6173189_13.3119638,12400723
52.5920343_13.3301447,12500926
52.5756356_13.354339588880624,12100205
52.5780643_13.283458755877156,12200413
52.62659865_13.2364886077732,12400618
52.6090608_13.3362019,12601032
52.5757996_13.2841708,12200413
52.5695417_13.3151968,12200309
52.5972241_13.3519308,12601134
52.5743873_13.3599872,12100103
52.5997873_13.2951955,12500824
52.6229011_13.3059895,12400723
52.6393547_13.2919234,12400721
52.5910478_13.330346,12500926
52.5698794_13.3490634,12100205
52.61711115_13.339314460127202,12500929
52.6207167_13.3070663,12400723
52.5620051_13.3605771,12100204
52.6106_13.2474448,12400619
52.6418513_13.2967172,12400721
52.5981679_13.350493,12601134
52.6549081_13.2822057,12400721
52.6371691_13.3002498,12400721
52.6191875_13.3138903,12400723
52.60043485_13.21146454772898,12400617
52.5946316_13.3478519,12601236
52.5834555_13.3058205,12500825
52.63070505_13.299634946512434,12400721
52.57116_13.3758131,12100102
52.59192865_13.302001655660412,12500824
52.6101692_13.2479611,12400619
52.6181215_13.3128798,12400723
52.6088584_13.2152888,12400617
52.5877068_13.2775487,12200515
52.56494555_13.349948644223293,12100204
52.6079495_13.2141315,12400617
52.6319677_13.270627,12400720
52.5723467_13.3095656,12200310
52.5692196_13.3784816,12100102
52.5956197_13.3415595,12601236
52.586058_13.2803255,12200515
52.6193536_13.3104863,12400723
52.5989206_13.3245753,12500927
52.5691706_13.3085816,12200310
52.596545_13.2782288,12200515
52.5623817_13.356928,12100204
52.5704221_13.3732172,12100102
52.573428_13.3761325,12100102
52.5710058_13.231580423306458,12400616
52.5922701_13.32544267502994,12500927
52.5963028_13.3532425,12601235
52.5505545_13.269744114687969,12200414
52.5759591_13.2764992,12200413
52.6093131_13.2859785,12400722
52.6002923_13.3329535,12601031
52.61652325_13.314647410864978,12400723
52.607427_13.2296932,12400617
52.5684913_13.3215093,12200309
52.5741474_13.3741122,12100103
52.5961687_13.3431177,12601236
52.6241872_13.3119816,12400723
52.5663439_13.343040456097176,12100204
52.6133967_13.2399584,12400619
52.5955033_13.2835887,12200515
52.6029579_13.3624807,12601133
52.6385684_13.3034387,12400721
52.6301083_13.2868758,12400720
52.5710781_13.3230856,12200308
52.6094016_13.3161861,12500928
52.5680837_13.3569877,12100204
52.5685722_13.3208792,12200309
52.6033899_13.3162059,12500928
52.5698602_13.326202,12200308
52.6059856_13.3201359,12500928
52.5893917_13.3363728,12500926
52.6113389_13.3174047,12500928
52.5954351_13.349397488230174,12601235
52.5646284_13.331773320153474,12100205
52.5744518_13.3552293,12100205
52.5918187_13.2812844,12200515
52.5936949_13.332919471946951,12500926
52.59079_13.285796587422391,12200515
52.5700842_13.3516298,12100205
52.5686417_13.3681794,12100102
52.5621712_13.3576691,12100204
52.6234057_13.3129405,12400723
52.5737444_13.3583103,12100205
52.5921536_13.2910815,12500824
52.5685153_13.3105431,12200310
52.5920184_13.2953177,12500824
52.56717_13.3161178,12200309
52.6080534_13.3684997,12500929
52.6030692_13.23676246197725,12400619
52.5716042_13.3130872,12200310
52.5696148_13.311425,12200310
52.5925114_13.350475554592968,12601236
52.5723612_13.3119616,12200310
52.5701014_13.3507661,12100205
52.59392065_13.277943684957703,12200515
52.5676835_13.3304151,12100205
52.5902602_13.3344592,12500926
52.572045_13.3136296,12200308
52.58382925_13.303594319144144,12500825
52.6023889_13.3597094,12601134
52.563943_13.3304105,12100205
52.566476_13.3189696,12200309
52.6039356_13.3308715,12601031
52.5702235_13.3504017,12100205
52.6070268_13.3183914,12500928
52.5840201_13.304008653906244,12500825
52.5660765_13.3173494,12200309
52.6019518_13.3217509,12500927
52.6105916_13.3146312,12500928
52.5732934_13.3596408,12100103
52.5996753_13.351991430365857,12601134
52.6044383_13.3093599,12500928
52.6086534_13.3473171,12500929
52.60372945_13.357563979999624,12601134
52.60440455_13.360457725920243,12601134
52.5744098_13.3145259,12200308
52.56442015_13.316774713056926,12200411
52.5754322_13.3303066,12200307
52.6062259_13.34198100341994,12601031
52.5680529_13.3459337,12100205
52.5728741_13.3318777,12100206
